t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right
1.644,0,0,0.154928,0,0,5.000046,0,0,0,0
1.645,0,0,0.1599281,0,0,5.000046,0,0,0,0
1.646,0,0,0.1649281,0,0,5.000046,0,0,0,0
1.647,0,0,0.1699281,0,0,5.000046,0,0,0,0
1.648,0,0,0.1749282,0,0,5.000046,0,0,0,0
1.649,0,0,0.1799282,0,0,5.000046,0,0,0,0
1.65,0,0,0.1849283,0,0,5.000046,0,0,0,0
1.651,0,0,0.1899283,0,0,5.000046,0,0,0,0
1.652,0,0,0.1949283,0,0,5.000046,0,0,0,0
1.653,0,0,0.1999284,0,0,5.000046,0,0,0,0
1.654,0,0,0.2049284,0,0,5.000046,0,0,0,0
1.655,0,0,0.2099285,0,0,5.000046,0,0,0,0
1.656,0,0,0.2149285,0,0,5.000046,0,0,0,0
1.657,0,0,0.2199285,0,0,5.000046,0,0,0,0
1.658,0,0,0.2249286,0,0,5.000046,0,0,0,0
1.659,0,0,0.2299286,0,0,5.000046,0,0,0,0
1.66,0,0,0.2349287,0,0,5.000046,0,0,0,0
1.661,0,0,0.2399287,0,0,5.000046,0,0,0,0
1.662,0,0,0.2449287,0,0,5.000046,0,0,0,0
1.663,0,0,0.2499288,0,0,5.000046,0,0,0,0
1.664,0,0,0.2549288,0,0,5.000046,0,0,0,0
1.665,0,0,0.2599289,0,0,5.000046,0,0,0,0
1.666,0,0,0.2649289,0,0,5.000046,0,0,0,0
1.667,0,0,0.269929,0,0,5.000046,0,0,0,0
1.668,0,0,0.274929,0,0,5.000046,0,0,0,0
1.669,0,0,0.2799291,0,0,5.000046,0,0,0,0
1.67,0,0,0.2849292,0,0,5.000046,0,0,0,0
1.671,0,0,0.2899292,0,0,5.000046,0,0,0,0
1.672,0,0,0.2949293,0,0,5.000046,0,0,0,0
1.673,0,0,0.2999293,0,0,5.000046,0,0,0,0
1.674,0,0,0.3049294,0,0,5.000046,0,0,0,0
1.675,0,0,0.3099294,0,0,5.000046,0,0,0,0
1.676,0,0,0.3149295,0,0,5.000046,0,0,0,0
1.677,0,0,0.3199295,0,0,5.000046,0,0,0,0
1.678,0,0,0.3249296,0,0,5.000046,0,0,0,0
1.679,0,0,0.3299296,0,0,5.000046,0,0,0,0
1.68,0,0,0.3349297,0,0,5.000046,0,0,0,0
1.681,0,0,0.3399298,0,0,5.000046,0,0,0,0
1.682,0,0,0.3449298,0,0,5.000046,0,0,0,0
1.683,0,0,0.3499299,0,0,5.000046,0,0,0,0
1.684,0,0,0.3549299,0,0,5.000046,0,0,0,0
1.685,0,0,0.35993,0,0,5.000046,0,0,0,0
1.686,0,0,0.36493,0,0,5.000046,0,0,0,0
1.687,0,0,0.3699301,0,0,5.000046,0,0,0,0
1.688,0,0,0.3749301,0,0,5.000046,0,0,0,0
1.689,0,0,0.3799302,0,0,5.000046,0,0,0,0
1.69,0,0,0.3849303,0,0,5.000046,0,0,0,0
1.691,0,0,0.3899303,0,0,5.000046,0,0,0,0
1.692,0,0,0.3949304,0,0,5.000046,0,0,0,0
1.693,0,0,0.3999304,0,0,5.000046,0,0,0,0
1.694,0,0,0.4049305,0,0,5.000046,0,0,0,0
1.695,0,0,0.4099305,0,0,5.000046,0,0,0,0
1.696,0,0,0.4149306,0,0,5.000046,0,0,0,0
1.697,0,0,0.4199306,0,0,5.000046,0,0,0,0
1.698,0,0,0.4249307,0,0,5.000046,0,0,0,0
1.699,0,0,0.4299307,0,0,5.000046,0,0,0,0
1.7,0,0,0.4349308,0,0,5.000046,0,0,0,0
1.701,0,0,0.4399309,0,0,5.000046,0,0,0,0
1.702,0,0,0.4449309,0,0,5.000046,0,0,0,0
1.703,0,0,0.449931,0,0,5.000046,0,0,0,0
1.704,0,0,0.454931,0,0,5.000046,0,0,0.004931018,2.465509
1.705,0,0,0.4599249,0,0,4.993882,0,0,0.009924904,4.962452
1.706,0,0,0.4649064,0,0,4.981476,0,0,0.01490639,7.453196
1.707,0,0,0.4698692,0,0,4.962843,0,0,0.01986922,9.934611
1.708,0,0,0.4748072,0,0,4.938006,0,0,0.02480723,12.40361
1.709,0,0,0.4797142,0,0,4.906997,0,0,0.02971424,14.85712
1.71,0,0,0.4845841,0,0,4.869854,0,0,0.03458409,17.29205
1.711,0,0,0.4894107,0,0,4.826624,0,0,0.03941073,19.70536
1.712,0,0,0.4941881,0,0,4.777361,0,0,0.0441881,22.09405
1.713,0,0,0.4989102,0,0,4.722126,0,0,0.04891022,24.45511
1.714,0,0,0.5035712,0,0,4.660988,0,0,0.05357121,26.7856
1.715,0,0,0.5081652,0,0,4.594024,0,0,0.05816524,29.08262
1.716,0,0,0.5126866,0,0,4.521317,0,0,0.06268655,31.34327
1.717,0,0,0.5171295,0,0,4.442959,0,0,0.06712948,33.56474
1.718,0,0,0.5214885,0,0,4.359047,0,0,0.07148854,35.74427
1.719,0,0,0.5257582,0,0,4.269687,0,0,0.0757582,37.8791
1.72,0,0,0.5299332,0,0,4.174989,0,0,0.07993321,39.96661
1.721,0,0,0.5340083,0,0,4.075072,0,0,0.08400826,42.00413
1.722,0,0,0.5379784,0,0,3.970062,0,0,0.08797835,43.98917
1.723,0,0,0.5418385,0,0,3.860089,0,0,0.09183846,45.91923
1.724,0,0,0.5455838,0,0,3.745291,0,0,0.09558378,47.79189
1.725,0,0,0.5492096,0,0,3.625811,0,0,0.09920959,49.6048
1.726,0,0,0.5527114,0,0,3.501799,0,0,0.1027114,51.35568
1.727,0,0,0.5560848,0,0,3.37341,0,0,0.1060847,53.04237
1.728,0,0,0.5593256,0,0,3.240804,0,0,0.1093256,54.66278
1.729,0,0,0.5624297,0,0,3.104147,0,0,0.1124297,56.21486
1.73,0,0,0.5653933,0,0,2.96361,0,0,0.1153933,57.69666
1.731,0,0,0.5682127,0,0,2.819368,0,0,0.1182127,59.10634
1.732,0,0,0.5708843,0,0,2.671602,0,0,0.1208843,60.44214
1.733,0,0,0.5734048,0,0,2.520497,0,0,0.1234048,61.70239
1.734,0,0,0.575771,0,0,2.366241,0,0,0.125771,62.88552
1.735,0,0,0.57798,0,0,2.209027,0,0,0.12798,63.99002
1.736,0,0,0.5800291,0,0,2.049052,0,0,0.1300291,65.01453
1.737,0,0,0.5819156,0,0,1.886516,0,0,0.1319156,65.95778
1.738,0,0,0.5836372,0,0,1.721621,0,0,0.1336372,66.81859
1.739,0,0,0.5851917,0,0,1.554575,0,0,0.1351917,67.59586
1.74,0,0,0.5865773,0,0,1.385585,0,0,0.1365773,68.28864
1.741,0,0,0.5877922,0,0,1.214864,0,0,0.1377922,68.89608
1.742,0,0,0.5888348,0,0,1.042623,0,0,0.1388348,69.41738
1.743,0,0,0.5897039,0,0,0.8690799,0,0,0.1397039,69.85193
1.744,0,0,0.5903983,0,0,0.6944501,0,0,0.1403983,70.19916
1.745,0,0,0.5909173,0,0,0.5189523,0,0,0.1409173,70.45864
1.746,0,0,0.5912601,0,0,0.3428056,0,0,0.1412601,70.63004
1.747,0,0,0.5914263,0,0,0.1662305,0,0,0.1414263,70.71316
1.748,0,0,0.5914158,0,0,-0.01055238,0,0,0.1414158,70.70788
1.749,0,0,0.5912284,0,0,-0.1873221,0,0,0.1412284,70.61421
1.75,0,0,0.5908645,0,0,-0.3638576,0,0,0.1408645,70.43227
1.751,0,0,0.5903246,0,0,-0.5399383,0,0,0.1403246,70.16229
1.752,0,0,0.5896093,0,0,-0.715344,0,0,0.1396093,69.80463
1.753,0,0,0.5887194,0,0,-0.8898556,0,0,0.1387194,69.35971
1.754,0,0,0.5876562,0,0,-1.063255,0,0,0.1376562,68.8281
1.755,0,0,0.5864209,0,0,-1.235325,0,0,0.1364209,68.21044
1.756,0,0,0.5850151,0,0,-1.405851,0,0,0.1350151,67.50753
1.757,0,0,0.5834404,0,0,-1.57462,0,0,0.1334404,66.72021
1.758,0,0,0.581699,0,0,-1.741421,0,0,0.131699,65.8495
1.759,0,0,0.579793,0,0,-1.906044,0,0,0.129793,64.89648
1.76,0,0,0.5777247,0,0,-2.068286,0,0,0.1277247,63.86235
1.761,0,0,0.5754967,0,0,-2.227942,0,0,0.1254967,62.74836
1.762,0,0,0.5731119,0,0,-2.384812,0,0,0.1231119,61.55594
1.763,0,0,0.5705732,0,0,-2.538702,0,0,0.1205732,60.2866
1.764,0,0,0.5678838,0,0,-2.689419,0,0,0.1178838,58.94189
1.765,0,0,0.565047,0,0,-2.836774,0,0,0.115047,57.52351
1.766,0,0,0.5620664,0,0,-2.980582,0,0,0.1120664,56.03321
1.767,0,0,0.5589458,0,0,-3.120666,0,0,0.1089458,54.47289
1.768,0,0,0.5556889,0,0,-3.256848,0,0,0.1056889,52.84446
1.769,0,0,0.5523,0,0,-3.388959,0,0,0.1023,51.14999
1.77,0,0,0.5487831,0,0,-3.516834,0,0,0.09878312,49.39156
1.771,0,0,0.5451428,0,0,-3.640313,0,0,0.09514283,47.57141
1.772,0,0,0.5413836,0,0,-3.759241,0,0,0.09138356,45.69178
1.773,0,0,0.5375101,0,0,-3.873471,0,0,0.08751009,43.75505
1.774,0,0,0.5335273,0,0,-3.982858,0,0,0.08352725,41.76363
1.775,0,0,0.52944,0,0,-4.087267,0,0,0.07943998,39.71999
1.776,0,0,0.5252534,0,0,-4.186567,0,0,0.07525341,37.62671
1.777,0,0,0.5209728,0,0,-4.280634,0,0,0.07097279,35.48639
1.778,0,0,0.5166034,0,0,-4.36935,0,0,0.06660341,33.3017
1.779,0,0,0.5121508,0,0,-4.452604,0,0,0.06215082,31.07541
1.78,0,0,0.5076205,0,0,-4.530293,0,0,0.05762051,28.81026
1.781,0,0,0.5030182,0,0,-4.602319,0,0,0.0530182,26.5091
1.782,0,0,0.4983496,0,0,-4.668591,0,0,0.0483496,24.1748
1.783,0,0,0.4936206,0,0,-4.729029,0,0,0.04362057,21.81029
1.784,0,0,0.488837,0,0,-4.783555,0,0,0.03883703,19.41852
1.785,0,0,0.4840049,0,0,-4.832101,0,0,0.03400494,17.00247
1.786,0,0,0.4791303,0,0,-4.874607,0,0,0.02913032,14.56516
1.787,0,0,0.4742193,0,0,-4.91102,0,0,0.02421932,12.10966
1.788,0,0,0.469278,0,0,-4.941294,0,0,0.01927803,9.639017
1.789,0,0,0.4643126,0,0,-4.965391,0,0,0.01431264,7.15632
1.79,0,0,0.4593294,0,0,-4.983282,0,0,0.009329364,4.664682
1.791,0,0,0.4543344,0,0,-4.994944,0,0,0.004334435,2.167217
1.792,0,0,0.4493341,0,0,-5.000361,0,0,0,0
1.793,0,0,0.4443337,0,0,-5.000361,0,0,0,0
1.794,0,0,0.4393334,0,0,-5.000361,0,0,0,0
1.795,0,0,0.434333,0,0,-5.000361,0,0,0,0
1.796,0,0,0.4293327,0,0,-5.000361,0,0,0,0
1.797,0,0,0.4243323,0,0,-5.000361,0,0,0,0
1.798,0,0,0.419332,0,0,-5.000361,0,0,0,0
1.799,0,0,0.4143316,0,0,-5.000361,0,0,0,0
1.8,0,0,0.4093313,0,0,-5.000361,0,0,0,0
1.801,0,0,0.4043309,0,0,-5.000361,0,0,0,0
1.802,0,0,0.3993306,0,0,-5.000361,0,0,0,0
1.803,0,0,0.3943302,0,0,-5.000361,0,0,0,0
1.804,0,0,0.3893299,0,0,-5.000361,0,0,0,0
1.805,0,0,0.3843295,0,0,-5.000361,0,0,0,0
1.806,0,0,0.3793291,0,0,-5.000361,0,0,0,0
1.807,0,0,0.3743288,0,0,-5.000361,0,0,0,0
1.808,0,0,0.3693284,0,0,-5.000361,0,0,0,0
1.809,0,0,0.3643281,0,0,-5.000361,0,0,0,0
1.81,0,0,0.3593277,0,0,-5.000361,0,0,0,0
1.811,0,0,0.3543274,0,0,-5.000361,0,0,0,0
1.812,0,0,0.349327,0,0,-5.000361,0,0,0,0
1.813,0,0,0.3443267,0,0,-5.000361,0,0,0,0
1.814,0,0,0.3393263,0,0,-5.000361,0,0,0,0
1.815,0,0,0.334326,0,0,-5.000361,0,0,0,0
1.816,0,0,0.3293256,0,0,-5.000361,0,0,0,0
1.817,0,0,0.3243253,0,0,-5.000361,0,0,0,0
1.818,0,0,0.3193249,0,0,-5.000361,0,0,0,0
1.819,0,0,0.3143246,0,0,-5.000361,0,0,0,0
1.82,0,0,0.3093242,0,0,-5.000361,0,0,0,0
1.821,0,0,0.3043239,0,0,-5.000361,0,0,0,0
1.822,0,0,0.2993235,0,0,-5.000361,0,0,0,0
1.823,0,0,0.2943231,0,0,-5.000361,0,0,0,0
1.824,0,0,0.2893228,0,0,-5.000361,0,0,0,0
1.825,0,0,0.2843224,0,0,-5.000361,0,0,0,0
1.826,0,0,0.2793221,0,0,-5.000361,0,0,0,0
1.827,0,0,0.2743217,0,0,-5.000361,0,0,0,0
1.828,0,0,0.2693214,0,0,-5.000361,0,0,0,0
1.829,0,0,0.264321,0,0,-5.000361,0,0,0,0
1.83,0,0,0.2593207,0,0,-5.000361,0,0,0,0
1.831,0,0,0.2543203,0,0,-5.000361,0,0,0,0
1.832,0,0,0.24932,0,0,-5.000361,0,0,0,0
1.833,0,0,0.2443196,0,0,-5.000361,0,0,0,0
1.834,0,0,0.2393192,0,0,-5.000361,0,0,0,0
1.835,0,0,0.2343189,0,0,-5.000361,0,0,0,0
1.836,0,0,0.2293185,0,0,-5.000361,0,0,0,0
1.837,0,0,0.2243181,0,0,-5.000361,0,0,0,0
1.838,0,0,0.2193177,0,0,-5.000361,0,0,0,0
1.839,0,0,0.2143174,0,0,-5.000361,0,0,0,0
1.84,0,0,0.209317,0,0,-5.000361,0,0,0,0
1.841,0,0,0.2043166,0,0,-5.000361,0,0,0,0
1.842,0,0,0.1993163,0,0,-5.000361,0,0,0,0
1.843,0,0,0.1943159,0,0,-5.000361,0,0,0,0
1.844,0,0,0.1893155,0,0,-5.000361,0,0,0,0
1.845,0,0,0.1843152,0,0,-5.000361,0,0,0,0
1.846,0,0,0.1793148,0,0,-5.000361,0,0,0,0
1.847,0,0,0.1743144,0,0,-5.000361,0,0,0,0
1.848,0,0,0.1693141,0,0,-5.000361,0,0,0,0
1.849,0,0,0.1643137,0,0,-5.000361,0,0,0,0
1.85,0,0,0.1593133,0,0,-5.000361,0,0,0,0
1.851,0,0,0.154313,0,0,-5.000361,0,0,0,0
1.852,0,0,0.1493126,0,0,-5.000361,0,0,0,0
1.853,0,0,0.1443122,0,0,-5.000361,0,0,0,0
1.854,0,0,0.1393119,0,0,-5.000361,0,0,0,0
1.855,0,0,0.1343115,0,0,-5.000361,0,0,0,0
1.856,0,0,0.1293111,0,0,-5.000361,0,0,0,0
1.857,0,0,0.1243108,0,0,-5.000361,0,0,0,0
1.858,0,0,0.1193104,0,0,-5.000361,0,0,0,0
1.859,0,0,0.11431,0,0,-5.000361,0,0,0,0
1.86,0,0,0.1093097,0,0,-5.000361,0,0,0,0
1.861,0,0,0.1043093,0,0,-5.000361,0,0,0,0
1.862,0,0,0.09930897,0,0,-5.000361,0,0,0,0
1.863,0,0,0.09430861,0,0,-5.000361,0,0,0,0
1.864,0,0,0.08930825,0,0,-5.000361,0,0,0,0
1.865,0,0,0.08430789,0,0,-5.000361,0,0,0,0
1.866,0,0,0.07930753,0,0,-5.000361,0,0,0,0
1.867,0,0,0.07430717,0,0,-5.000361,0,0,0,0
1.868,0,0,0.06930681,0,0,-5.000361,0,0,0,0
1.869,0,0,0.06430645,0,0,-5.000361,0,0,0,0
1.87,0,0,0.05930609,0,0,-5.000361,0,0,0,0
1.871,0,0,0.05430572,0,0,-5.000361,0,0,0,0
1.872,0,0,0.04930536,0,0,-5.000361,0,0,0,0
1.873,0,0,0.044305,0,0,-5.000361,0,0,0,0
1.874,0,0,0.03930464,0,0,-5.000361,0,0,0,0
1.875,0,0,0.03430428,0,0,-5.000361,0,0,0,0
1.876,0,0,0.02930392,0,0,-5.000361,0,0,0,0
1.877,0,0,0.02430356,0,0,-5.000361,0,0,0,0
1.878,0,0,0.0193032,0,0,-5.000361,0,0,0,0
1.879,0,0,0.01430283,0,0,-5.000361,0,0,0,0
1.88,0,0,0.009302473,0,0,-5.000361,0,0,0,0
1.881,0,0,0.004302111,0,0,-5.000361,0,0,0,0
1.882,0,0,-0.0006982507,0,0,-5.000361,0,0,0,0
1.883,0,0,-0.005698612,0,0,-5.000361,0,0,0,0
1.884,0,0,-0.01069897,0,0,-5.000361,0,0,0,0
1.885,0,0,-0.01569934,0,0,-5.000361,0,0,0,0
1.886,0,0,-0.0206997,0,0,-5.000361,0,0,0,0
1.887,0,0,-0.02570006,0,0,-5.000361,0,0,0,0
1.888,0,0,-0.03070042,0,0,-5.000361,0,0,0,0
1.889,0,0,-0.03570078,0,0,-5.000361,0,0,0,0
1.89,0,0,-0.04070114,0,0,-5.000361,0,0,0,0
1.891,0,0,-0.0457015,0,0,-5.000361,0,0,0,0
1.892,0,0,-0.05070186,0,0,-5.000361,0,0,0,0
1.893,0,0,-0.05570222,0,0,-5.000361,0,0,0,0
1.894,0,0,-0.06070258,0,0,-5.000361,0,0,0,0
1.895,0,0,-0.06570294,0,0,-5.000361,0,0,0,0
1.896,0,0,-0.07070331,0,0,-5.000361,0,0,0,0
1.897,0,0,-0.07570367,0,0,-5.000361,0,0,0,0
1.898,0,0,-0.08070403,0,0,-5.000361,0,0,0,0
1.899,0,0,-0.08570439,0,0,-5.000361,0,0,0,0
1.9,0,0,-0.09070475,0,0,-5.000361,0,0,0,0
1.901,0,0,-0.09570511,0,0,-5.000361,0,0,0,0
1.902,0,0,-0.1007055,0,0,-5.000361,0,0,0,0
1.903,0,0,-0.1057058,0,0,-5.000361,0,0,0,0
1.904,0,0,-0.1107062,0,0,-5.000361,0,0,0,0
1.905,0,0,-0.1157065,0,0,-5.000361,0,0,0,0
1.906,0,0,-0.1207069,0,0,-5.000361,0,0,0,0
1.907,0,0,-0.1257073,0,0,-5.000361,0,0,0,0
1.908,0,0,-0.1307076,0,0,-5.000361,0,0,0,0
1.909,0,0,-0.135708,0,0,-5.000361,0,0,0,0
1.91,0,0,-0.1407084,0,0,-5.000361,0,0,0,0
1.911,0,0,-0.1457087,0,0,-5.000361,0,0,0,0
1.912,0,0,-0.1507091,0,0,-5.000361,0,0,0,0
1.913,0,0,-0.1557095,0,0,-5.000361,0,0,0,0
1.914,0,0,-0.1607098,0,0,-5.000361,0,0,0,0
1.915,0,0,-0.1657102,0,0,-5.000361,0,0,0,0
1.916,0,0,-0.1707106,0,0,-5.000361,0,0,0,0
1.917,0,0,-0.1757109,0,0,-5.000361,0,0,0,0
1.918,0,0,-0.1807113,0,0,-5.000361,0,0,0,0
1.919,0,0,-0.1857117,0,0,-5.000361,0,0,0,0
1.92,0,0,-0.190712,0,0,-5.000361,0,0,0,0
1.921,0,0,-0.1957124,0,0,-5.000361,0,0,0,0
1.922,0,0,-0.2007128,0,0,-5.000361,0,0,0,0
1.923,0,0,-0.2057132,0,0,-5.000361,0,0,0,0
1.924,0,0,-0.2107135,0,0,-5.000361,0,0,0,0
1.925,0,0,-0.2157139,0,0,-5.000361,0,0,0,0
1.926,0,0,-0.2207143,0,0,-5.000361,0,0,0,0
1.927,0,0,-0.2257146,0,0,-5.000361,0,0,0,0
1.928,0,0,-0.230715,0,0,-5.000361,0,0,0,0
1.929,0,0,-0.2357154,0,0,-5.000361,0,0,0,0
1.93,0,0,-0.2407157,0,0,-5.000361,0,0,0,0
1.931,0,0,-0.2457161,0,0,-5.000361,0,0,0,0
1.932,0,0,-0.2507164,0,0,-5.000361,0,0,0,0
1.933,0,0,-0.2557168,0,0,-5.000361,0,0,0,0
1.934,0,0,-0.2607172,0,0,-5.000361,0,0,0,0
1.935,0,0,-0.2657175,0,0,-5.000361,0,0,0,0
1.936,0,0,-0.2707179,0,0,-5.000361,0,0,0,0
1.937,0,0,-0.2757182,0,0,-5.000361,0,0,0,0
1.938,0,0,-0.2807186,0,0,-5.000361,0,0,0,0
1.939,0,0,-0.2857189,0,0,-5.000361,0,0,0,0
1.94,0,0,-0.2907193,0,0,-5.000361,0,0,0,0
1.941,0,0,-0.2957196,0,0,-5.000361,0,0,0,0
1.942,0,0,-0.30072,0,0,-5.000361,0,0,0,0
1.943,0,0,-0.3057203,0,0,-5.000361,0,0,0,0
1.944,0,0,-0.3107207,0,0,-5.000361,0,0,0,0
1.945,0,0,-0.315721,0,0,-5.000361,0,0,0,0
1.946,0,0,-0.3207214,0,0,-5.000361,0,0,0,0
1.947,0,0,-0.3257217,0,0,-5.000361,0,0,0,0
1.948,0,0,-0.3307221,0,0,-5.000361,0,0,0,0
1.949,0,0,-0.3357224,0,0,-5.000361,0,0,0,0
1.95,0,0,-0.3407228,0,0,-5.000361,0,0,0,0
1.951,0,0,-0.3457232,0,0,-5.000361,0,0,0,0
1.952,0,0,-0.3507235,0,0,-5.000361,0,0,0,0
1.953,0,0,-0.3557239,0,0,-5.000361,0,0,0,0
1.954,0,0,-0.3607242,0,0,-5.000361,0,0,0,0
1.955,0,0,-0.3657246,0,0,-5.000361,0,0,0,0
1.956,0,0,-0.3707249,0,0,-5.000361,0,0,0,0
1.957,0,0,-0.3757253,0,0,-5.000361,0,0,0,0
1.958,0,0,-0.3807256,0,0,-5.000361,0,0,0,0
1.959,0,0,-0.385726,0,0,-5.000361,0,0,0,0
1.96,0,0,-0.3907263,0,0,-5.000361,0,0,0,0
1.961,0,0,-0.3957267,0,0,-5.000361,0,0,0,0
1.962,0,0,-0.400727,0,0,-5.000361,0,0,0,0
1.963,0,0,-0.4057274,0,0,-5.000361,0,0,0,0
1.964,0,0,-0.4107277,0,0,-5.000361,0,0,0,0
1.965,0,0,-0.4157281,0,0,-5.000361,0,0,0,0
1.966,0,0,-0.4207284,0,0,-5.000361,0,0,0,0
1.967,0,0,-0.4257288,0,0,-5.000361,0,0,0,0
1.968,0,0,-0.4307292,0,0,-5.000361,0,0,0,0
1.969,0,0,-0.4357295,0,0,-5.000361,0,0,0,0
1.97,0,0,-0.4407299,0,0,-5.000361,0,0,0,0
1.971,0,0,-0.4457302,0,0,-5.000361,0,0,0,0
1.972,0,0,-0.4507306,0,0,-5.000361,0.0007305592,0.3652796,0,0
1.973,0,0,-0.45573,0,0,-4.999448,0.005730018,2.865009,0,0
1.974,0,0,-0.4607223,0,0,-4.992286,0.01072229,5.361147,0,0
1.975,0,0,-0.4657012,0,0,-4.978883,0.01570119,7.850595,0,0
1.976,0,0,-0.4706604,0,0,-4.959256,0.02066045,10.33022,0,0
1.977,0,0,-0.4755939,0,0,-4.933431,0.02559386,12.79693,0,0
1.978,0,0,-0.4804953,0,0,-4.901438,0.0304953,15.24765,0,0
1.979,0,0,-0.4853586,0,0,-4.863319,0.03535862,17.67931,0,0
1.98,0,0,-0.4901778,0,0,-4.81912,0.04017775,20.08887,0,0
1.981,0,0,-0.4949467,0,0,-4.768898,0.04494666,22.47333,0,0
1.982,0,0,-0.4996594,0,0,-4.712715,0.04965936,24.82968,0,0
1.983,0,0,-0.50431,0,0,-4.65064,0.05431001,27.155,0,0
1.984,0,0,-0.5088928,0,0,-4.582753,0.05889277,29.44639,0,0
1.985,0,0,-0.5134019,0,0,-4.509137,0.06340192,31.70096,0,0
1.986,0,0,-0.5178318,0,0,-4.429885,0.0678318,33.9159,0,0
1.987,0,0,-0.5221769,0,0,-4.345095,0.07217692,36.08846,0,0
1.988,0,0,-0.5264318,0,0,-4.254874,0.0764318,38.2159,0,0
1.989,0,0,-0.5305911,0,0,-4.159335,0.08059113,40.29556,0,0
1.99,0,0,-0.5346497,0,0,-4.058596,0.08464973,42.32486,0,0
1.991,0,0,-0.5386025,0,0,-3.952784,0.08860253,44.30127,0,0
1.992,0,0,-0.5424446,0,0,-3.842031,0.09244458,46.22229,0,0
1.993,0,0,-0.5461711,0,0,-3.726475,0.09617107,48.08553,0,0
1.994,0,0,-0.5497773,0,0,-3.606261,0.09977733,49.88866,0,0
1.995,0,0,-0.5532589,0,0,-3.481539,0.1032589,51.62945,0,0
1.996,0,0,-0.5566114,0,0,-3.352466,0.1066114,53.30568,0,0
1.997,0,0,-0.5598305,0,0,-3.219201,0.1098305,54.91527,0,0
1.998,0,0,-0.5629125,0,0,-3.081913,0.1129125,56.45623,0,0
1.999,0,0,-0.5658532,0,0,-2.940773,0.1158532,57.92662,0,0
2,0,0,-0.5686492,0,0,-2.795956,0.1186492,59.32458,0,0
2.001,0,0,-0.5712968,0,0,-2.647645,0.1212968,60.6484,0,0
2.002,0,0,-0.5737928,0,0,-2.496023,0.1237928,61.8964,0,0
2.003,0,0,-0.5761341,0,0,-2.341282,0.1261341,63.06704,0,0
2.004,0,0,-0.5783177,0,0,-2.183615,0.1283177,64.15885,0,0
2.005,0,0,-0.5803409,0,0,-2.023218,0.1303409,65.17046,0,0
2.006,0,0,-0.5822012,0,0,-1.860291,0.1322012,66.10062,0,0
2.007,0,0,-0.5838963,0,0,-1.69504,0.1338963,66.94814,0,0
2.008,0,0,-0.5854239,0,0,-1.52767,0.1354239,67.71198,0,0
2.009,0,0,-0.5867823,0,0,-1.35839,0.1367823,68.39117,0,0
2.01,0,0,-0.5879697,0,0,-1.187412,0.1379697,68.98486,0,0
2.011,0,0,-0.5889847,0,0,-1.01495,0.1389847,69.49233,0,0
2.012,0,0,-0.5898259,0,0,-0.8412188,0.1398259,69.91293,0,0
2.013,0,0,-0.5904923,0,0,-0.6664365,0.1404923,70.24615,0,0
2.014,0,0,-0.5909832,0,0,-0.4908211,0.1409831,70.49158,0,0
2.015,0,0,-0.5912977,0,0,-0.3145921,0.1412977,70.64887,0,0
2.016,0,0,-0.5914357,0,0,-0.1379699,0.1414357,70.71786,0,0
2.017,0,0,-0.5913969,0,0,0.03882474,0.1413969,70.69846,0,0
2.018,0,0,-0.5911813,0,0,0.2155709,0.1411813,70.59067,0,0
2.019,0,0,-0.5907893,0,0,0.3920476,0.1407893,70.39466,0,0
2.02,0,0,-0.5902213,0,0,0.5680342,0.1402213,70.11064,0,0
2.021,0,0,-0.589478,0,0,0.7433109,0.139478,69.73898,0,0
2.022,0,0,-0.5885603,0,0,0.9176583,0.1385603,69.28014,0,0
2.023,0,0,-0.5874694,0,0,1.090859,0.1374694,68.7347,0,0
2.024,0,0,-0.5862067,0,0,1.262695,0.1362067,68.10333,0,0
2.025,0,0,-0.5847737,0,0,1.432954,0.1347737,67.38686,0,0
2.026,0,0,-0.5831723,0,0,1.601421,0.1331723,66.58616,0,0
2.027,0,0,-0.5814044,0,0,1.767886,0.1314044,65.70222,0,0
2.028,0,0,-0.5794723,0,0,1.932142,0.1294723,64.73615,0,0
2.029,0,0,-0.5773783,0,0,2.093982,0.1273783,63.68916,0,0
2.03,0,0,-0.5751251,0,0,2.253205,0.1251251,62.56255,0,0
2.031,0,0,-0.5727155,0,0,2.409612,0.1227155,61.35773,0,0
2.032,0,0,-0.5701525,0,0,2.563006,0.1201525,60.07623,0,0
2.033,0,0,-0.5674393,0,0,2.713197,0.1174393,58.71963,0,0
2.034,0,0,-0.5645792,0,0,2.859996,0.1145792,57.28962,0,0
2.035,0,0,-0.561576,0,0,3.00322,0.111576,55.788,0,0
2.036,0,0,-0.5584333,0,0,3.14269,0.1084333,54.21664,0,0
2.037,0,0,-0.555155,0,0,3.278231,0.105155,52.57752,0,0
2.038,0,0,-0.5517454,0,0,3.409675,0.1017454,50.87268,0,0
2.039,0,0,-0.5482085,0,0,3.536857,0.09820847,49.10424,0,0
2.04,0,0,-0.5445489,0,0,3.659617,0.09454887,47.27443,0,0
2.041,0,0,-0.5407711,0,0,3.777803,0.09077106,45.38553,0,0
2.042,0,0,-0.5368798,0,0,3.891267,0.08687977,43.43989,0,0
2.043,0,0,-0.5328799,0,0,3.999867,0.08287989,41.43994,0,0
2.044,0,0,-0.5287764,0,0,4.103467,0.0787764,39.3882,0,0
