t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,,a_z,impuls_p
15.07999,0,0,0.1558539,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.09999,0,0,0.1758462,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.12,0,0,0.1958385,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.13999,0,0,0.2158307,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.16,0,0,0.235823,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.17999,0,0,0.2558153,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.2,0,0,0.2758076,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.21999,0,0,0.2957999,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.24,0,0,0.3157922,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.25999,0,0,0.3357845,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.27999,0,0,0.3557768,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.29999,0,0,0.3757691,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.31999,0,0,0.3957614,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.33999,0,0,0.4157537,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.35999,0,0,0.435746,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.37999,0,0,0.4557382,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.39999,0,0,0.4757305,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.41999,0,0,0.4957228,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.43999,0,0,0.5157151,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.45999,0,0,0.5357074,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.47999,0,0,0.5556997,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.49999,0,0,0.575692,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.51999,0,0,0.5956843,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.53999,0,0,0.6156766,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.55999,0,0,0.6356689,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.57999,0,0,0.6556612,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.59999,0,0,0.6756535,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.61999,0,0,0.6956457,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.63999,0,0,0.715638,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.65999,0,0,0.7356303,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.67999,0,0,0.7556226,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.69999,0,0,0.7756149,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.71999,0,0,0.7956072,0,0,0.9996148,0,0,0,0,-0.8,0,,0,0.39984592
15.73999,0,0,0.8155995,0,0,-0.9996148,0,0,0,0,-0.8,0,,-99.96148,-0.39984592
15.75999,0,0,0.7956072,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.77999,0,0,0.7756149,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.79999,0,0,0.7556226,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.81999,0,0,0.7356303,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.83999,0,0,0.715638,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.85999,0,0,0.6956457,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.87999,0,0,0.6756535,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.89999,0,0,0.6556612,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.91999,0,0,0.6356689,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.93999,0,0,0.6156766,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.95999,0,0,0.5956843,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.97999,0,0,0.575692,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
15.99999,0,0,0.5556997,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
16.01999,0,0,0.5357074,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
16.04,0,0,0.5157151,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
16.05999,0,0,0.4957228,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
16.07999,0,0,0.4757305,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
16.09999,0,0,0.4557382,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
16.12,0,0,0.435746,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
16.13999,0,0,0.4157537,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
16.15999,0,0,0.3957614,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
16.17999,0,0,0.3757691,0,0,-0.9996148,0,0,0,0,-0.8,0,,0,-0.39984592
