t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,,p_wagen,p_bumper,p_total
5.719998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.639997,-1,,0,-1,-1
5.739998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.659997,-1,,0,-1,-1
5.759998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.679996,-1,,0,-1,-1
5.779998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.699996,-1,,0,-1,-1
5.799998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.719996,-1,,0,-1,-1
5.819998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.739996,-1,,0,-1,-1
5.839998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.759996,-1,,0,-1,-1
5.859998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.779996,-1,,0,-1,-1
5.879998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.799996,-1,,0,-1,-1
5.899998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.819996,-1,,0,-1,-1
5.919998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.839996,-1,,0,-1,-1
5.939998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.859996,-1,,0,-1,-1
5.959998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.879996,-1,,0,-1,-1
5.979998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.899996,-1,,0,-1,-1
5.999998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.919996,-1,,0,-1,-1
6.019998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.939996,-1,,0,-1,-1
6.039998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.959996,-1,,0,-1,-1
6.059998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.979996,-1,,0,-1,-1
6.079998,0,0,-0.6199996,0,0,0,0,0,0,0,-4.999996,-1,,0,-1,-1
6.099998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.019996,-1,,0,-1,-1
6.119998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.039996,-1,,0,-1,-1
6.139998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.059996,-1,,0,-1,-1
6.159998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.079996,-1,,0,-1,-1
6.179998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.099996,-1,,0,-1,-1
6.199998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.119996,-1,,0,-1,-1
6.219998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.139996,-1,,0,-1,-1
6.239998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.159996,-1,,0,-1,-1
6.259998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.179996,-1,,0,-1,-1
6.279998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.199996,-1,,0,-1,-1
6.299998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.219996,-1,,0,-1,-1
6.319998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.239996,-1,,0,-1,-1
6.339998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.259996,-1,,0,-1,-1
6.359998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.279996,-1,,0,-1,-1
6.379998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.299996,-1,,0,-1,-1
6.399998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.319996,-1,,0,-1,-1
6.419998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.339996,-1,,0,-1,-1
6.439998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.359996,-1,,0,-1,-1
6.459998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.379996,-1,,0,-1,-1
6.479998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.399996,-1,,0,-1,-1
6.499998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.419996,-1,,0,-1,-1
6.519998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.439996,-1,,0,-1,-1
6.539998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.459996,-1,,0,-1,-1
6.559998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.479996,-1,,0,-1,-1
6.579998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.499996,-1,,0,-1,-1
6.599998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.519996,-1,,0,-1,-1
6.619998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.539996,-1,,0,-1,-1
6.639997,0,0,-0.6199996,0,0,0,0,0,0,0,-5.559996,-1,,0,-1,-1
6.659997,0,0,-0.6199996,0,0,0,0,0,0,0,-5.579996,-1,,0,-1,-1
6.679997,0,0,-0.6199996,0,0,0,0,0,0,0,-5.599996,-1,,0,-1,-1
6.699997,0,0,-0.6199996,0,0,0,0,0,0,0,-5.619996,-1,,0,-1,-1
6.719997,0,0,-0.6199996,0,0,0,0,0,0,0,-5.639996,-1,,0,-1,-1
6.739997,0,0,-0.6199996,0,0,0,0,0,0,0,-5.659996,-1,,0,-1,-1
6.759997,0,0,-0.6199996,0,0,0,0,0,0,0,-5.679996,-1,,0,-1,-1
6.779998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.699996,-1,,0,-1,-1
6.799998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.719995,-1,,0,-1,-1
6.819998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.739995,-1,,0,-1,-1
6.839998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.759995,-1,,0,-1,-1
6.859998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.779995,-1,,0,-1,-1
6.879998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.799995,-1,,0,-1,-1
6.899998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.819995,-1,,0,-1,-1
6.919998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.839995,-1,,0,-1,-1
6.939998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.859995,-1,,0,-1,-1
6.959998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.879995,-1,,0,-1,-1
6.979998,0,0,-0.6199996,0,0,0,0,0,0,0,-5.899995,-1,,0,-1,-1
